,ID,User,Created At,Fav Count,GEO,RE Count,Text
0,986718426520477696,LindaForAmerica,2018-04-18 21:29:39,0,,53,"RT @WomenforTrump: #WomenforTrump is proud to endorse @RepHagan for Congress in #OH16! 

✅Strong conservative w/a proven track record fight…"
1,986718422095589376,WandaPeck,2018-04-18 21:29:38,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
2,986718421441302528,SusanLouise1977,2018-04-18 21:29:38,0,,0,"NO, NO, NO NO, NO! We don't need anymore BS/lies, even from a 'possible' pres that is a Dem!
I will never forget TH… https://t.co/arZIzlD3vy"
3,986718419927097344,rockie_springer,2018-04-18 21:29:38,0,,18,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
4,986718418966536192,soleilbrille18,2018-04-18 21:29:38,0,,164,RT @md2572: I have been retweeting other's #FBRParty Gonna try my own. We need to flip Congress!! The #Resistance will prevail!!  Thanks @N…
5,986718418341646336,TheWeeHours,2018-04-18 21:29:37,0,,0,"Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber... https://t.co/iANE1WVe4h via @thelastrefuge2"
6,986718417875972096,spennington33,2018-04-18 21:29:37,0,,758,"RT @TheRickyDavila: Arizona, it’s your turn next week. Let’s fight to help elect Dr. Hiral to Congress and continue the #BlueWave2018 that…"
7,986718417494290432,missb62,2018-04-18 21:29:37,0,,22,RT @DefenseBaron: TODAY: Mattis at Pentagon flatly dismissed news report that he wanted Congress to approve Syria strike. “I have no idea w…
8,986718408564621313,unclewalter1685,2018-04-18 21:29:35,0,,19419,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
9,986718407822397446,ResistNow17,2018-04-18 21:29:35,0,,0,@38spl500 @bunnyofdoom1974 I feel you...very true. I’m willing to listen to folks who are willing to listen also. F… https://t.co/cNcZCPqZHh
10,986718405398024197,tgk1991,2018-04-18 21:29:34,0,,791,"RT @kwilli1046: James Comey leaks classified info, lies to Congress under oath, allows the #FBI to be weaponized &amp; lets Hillary go free und…"
11,986718401614827523,jpb1467,2018-04-18 21:29:33,0,,4,RT @OregonJOBS2: 170 Members Of Congress Call For Scott Pruitt's Resignation
12,986718400377446400,evansclinchy,2018-04-18 21:29:33,0,,19419,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
13,986718399119200258,41Neum,2018-04-18 21:29:33,0,,0,What kind of congress makes it an objective to undo everything that has been done?
14,986718397143703552,Dietse_Patriot,2018-04-18 21:29:32,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
15,986718396694773760,tangiers33,2018-04-18 21:29:32,0,,1589,"RT @CHIZMAGA: Wait a damn minute...

Rod Rosenstein in his letter to Congress today, said he can’t release the Comey Memos yet because they…"
16,986718394232786944,gene_krauss,2018-04-18 21:29:32,0,,3,"RT @cate_long: ""ample funds are available for essential services and debt service"" -- Bond insurer $AGO takes ad in The Hill to start talki…"
17,986718386762678274,tomdiemer,2018-04-18 21:29:30,0,,54,RT @BrennanCenter: There are signs the political system is creakily moving into gear to protect the investigation of Russia’s interference…
18,986718385835839489,Plazzmatic,2018-04-18 21:29:30,0,,791,"RT @kwilli1046: James Comey leaks classified info, lies to Congress under oath, allows the #FBI to be weaponized &amp; lets Hillary go free und…"
19,986718384598536192,mike03car,2018-04-18 21:29:29,0,,3077,"RT @DonnaWR8: BRENNAN
SPIED on Senate Intel Committee 

POWER
Unmasked HISTORIC Number Of Americans

HOLDER
LIED Repeatedly About Fast And…"
20,986718384229376001,ATX4TRUMP,2018-04-18 21:29:29,0,,191,"RT @OfficeOfMike: BREAKING: 11 Members Of Congress Call For Criminal Investigation Into Comey, Hillary, Lynch and some others."
21,986718379854745601,boysek,2018-04-18 21:29:28,0,,2406,"RT @brhodes: In total flip, GOP is now for: direct diplomacy with North Korea; State nominee not informing Congress about it; strikes on As…"
22,986718378990718976,Megachops79,2018-04-18 21:29:28,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
23,986718377925279744,ciarokee,2018-04-18 21:29:28,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
24,986718377472294930,blutarsky_bluto,2018-04-18 21:29:28,0,,7,"RT @jules_su: Pretty messed up that at this point, Republicans in Congress are just playing by ""Air Bud"" rules.

Like, yeah the reason ther…"
25,986718375215812608,DLuhtjarv,2018-04-18 21:29:27,0,,2,"RT @InSpiteOfTrump: Senators urge ouster of EPAs Pruitt, office probes pricey booth https://t.co/54IKBkzEO4"
26,986718371369668608,maryovertom,2018-04-18 21:29:26,0,,19419,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
27,986718368735596544,awaken_to_maga,2018-04-18 21:29:26,0,,74,RT @trustrestored: BOOM! Slimeball James Comey has been referred to the DOJ by Congress for Criminal Prosecution  https://t.co/aO2JOyosmM
28,986718365526798336,Carle_tt,2018-04-18 21:29:25,0,,19419,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
29,986718365275144192,Shelley2021,2018-04-18 21:29:25,0,,2302,RT @TomFitton: Raid targeting @RealDonaldTrump's lawyer is a dramatic illustration of why the Mueller op needs to be shut down! Congress is…
30,986718361492119554,congresstalks,2018-04-18 21:29:24,0,,1,RT @WhipHoyer: Dems are ready to work w GOP to write a #FarmBill that meets Congress’s commitment to growers &amp; to those who consume what th…
31,986718360753922048,Ckonero,2018-04-18 21:29:24,0,,0,"APC Condemns Attack on Senate

The All Progressives Congress (APC) has condemned Wednesday morning’s invasion of th… https://t.co/GDhTyDPrAr"
32,986718360699318274,gentlemanirishN,2018-04-18 21:29:24,0,,5,RT @trumpferh0: @AskSherryArgyle @kinthenorthwest @YouHadMeAtHowdy @BogartPete @Larryputt @JMSMark5 @AMBAMERICA @Cindynine4 @terryo_neill @…
33,986718360627892224,Thooleramawn,2018-04-18 21:29:24,0,,0,I just signed this petition telling Congress not to pass a dangerous proposed AUMF that would give President Trump… https://t.co/lpggKU6egB
34,986718360204431360,WhipHoyer,2018-04-18 21:29:24,1,,1,Dems are ready to work w GOP to write a #FarmBill that meets Congress’s commitment to growers &amp; to those who consum… https://t.co/GLzAiST1tS
35,986718360187625472,MadelyneRants,2018-04-18 21:29:24,0,,23,"RT @ArtistsPo: @aycox4congress @oktibbeha_dems @msstatecd @msvotes Mark your calendars  - June, 5th📌
MS Primary 

VOTE for Democratic Candi…"
36,986718359428485126,wakingthemonkey,2018-04-18 21:29:23,0,,1589,"RT @CHIZMAGA: Wait a damn minute...

Rod Rosenstein in his letter to Congress today, said he can’t release the Comey Memos yet because they…"
37,986718358274916352,lorik_maga18,2018-04-18 21:29:23,0,,18,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
38,986718358195220480,soggystella1,2018-04-18 21:29:23,0,,6,"RT @teddy_cat1: Dear Americans, We're in our 4th year of war on #Yemen, the poorest nation in the Middle East. Yemen did nothing to deserve…"
39,986718357356412929,mtlawmiami,2018-04-18 21:29:23,0,,6,"RT @SenatorCarper: If it were a private company, @USPS would rank 37th on the Fortune 500. While I can’t imagine any Fortune 500 company op…"
40,986718356156841984,davinavanburen,2018-04-18 21:29:23,0,,19419,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
41,986718355603251200,CurtMonash,2018-04-18 21:29:22,0,,0,One reason to hope there's a formal impeachment of Trump is the hope that stuff like this is added to the particula… https://t.co/1kHkunSJhq
42,986718355406106624,Petchary,2018-04-18 21:29:22,0,,735,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
43,986718353648685056,WatsupAmericas,2018-04-18 21:29:22,0,,0,Latest: Team USA Gymnasts Testify Before Congress About Larry Nassar Abuse | NBC News https://t.co/vo2q5BjH5D
44,986718352302198784,Sue_Luke,2018-04-18 21:29:22,0,,1,"RT @FCNL: #Diplomacy is working with #NorthKorea, but there's a long road ahead. Congress and the president must make it absolutely clear t…"
45,986718351773880320,puffin1952,2018-04-18 21:29:22,0,,0,Why You Should Be Worried When Lawmakers Want To Eliminate Hate Speech https://t.co/NNqfhzQaTD via @dailycaller
46,986718350733692928,LaughinAtDumbDC,2018-04-18 21:29:21,0,,237,"RT @kevinh07: https://t.co/oakbLG7k5o

New criminal referrals sent to Jeff Sessions by members on congress!
CHECK THE LIST OUT! https://t.c…"
47,986718347613147136,pigletjay,2018-04-18 21:29:21,0,,53,"RT @WomenforTrump: #WomenforTrump is proud to endorse @RepHagan for Congress in #OH16! 

✅Strong conservative w/a proven track record fight…"
48,986718343313928193,MaryEllen3399,2018-04-18 21:29:20,0,,12,"RT @SnewsHound: Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber... https://t.co/ZyBHWxy3AO via @thelastrefuge2"
49,986718342651305985,pepesgrandma,2018-04-18 21:29:19,0,,0,"Inspector General Oversight Committee hearing - Video 🍿 🥤

#Horowitz #inspectorgeneral #congress… https://t.co/M1c3sQXJUQ"
50,986718341682352129,NemoV8,2018-04-18 21:29:19,0,,49,"RT @antischool_ftw: Full Letter Congress sent to Jeff Sessions, Chris Wray, &amp; John Huber. They refer James Comey, Hillary Clinton, Lynch, M…"
51,986718341367648256,cathymaywoo,2018-04-18 21:29:19,0,,7,"RT @jules_su: Pretty messed up that at this point, Republicans in Congress are just playing by ""Air Bud"" rules.

Like, yeah the reason ther…"
52,986718340017152000,ANTITRUMPMVMT_,2018-04-18 21:29:19,0,,6,RT @ANTITRUMPMVMT: Dozens of senators sign resolution urging ouster of EPA's Pruitt https://t.co/At5XkEyE4W
53,986718339845193729,itsnowornvr51,2018-04-18 21:29:19,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
54,986718339383906305,deekevin56_m,2018-04-18 21:29:19,0,,4,RT @OregonJOBS2: 170 Members Of Congress Call For Scott Pruitt's Resignation
55,986718339006369794,KathleenGarter1,2018-04-18 21:29:19,0,,19417,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
56,986718338800906241,IAmTheEGGMan4,2018-04-18 21:29:18,0,,381,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
57,986718338108669953,CyndiMcReynolds,2018-04-18 21:29:18,0,,0,"@realDonaldTrump What about natural born con artists, money launderers and frauds? What should Congress do about th… https://t.co/dEY1zHLea0"
58,986718337949425667,ReaganCBrown,2018-04-18 21:29:18,0,,6,"RT @ZoeTillman: The 2nd Circuit Judicial Council had recommended that info about Kozinski be sent to any relevant congressional committees,…"
59,986718337374842880,Dutchie68105,2018-04-18 21:29:18,0,,381,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
60,986718335147626496,AlokKum09692808,2018-04-18 21:29:18,0,,15,RT @prafullaketkar: Despite Congress Analytica &amp; all pidis getting together @RahulGandhi continues to be the star campaigner for @BJP4India…
61,986718335017607168,TesterTwitt,2018-04-18 21:29:18,0,,148,"RT @RealMattCouch: Dear Congress, 

Any word on Healthcare reform for those of us that can't afford $2,000 a month for Insurance.

Signed,…"
62,986718330957565952,nnellessen,2018-04-18 21:29:17,0,,4,RT @billygunn76: @Rosehasnothorns Crooked politicians taking money from everyone! I say audit all elected officials in Congress @realDonald…
63,986718327149129728,MadelyneRants,2018-04-18 21:29:16,0,,57,RT @ArtistsPo: @electroboyusa @Carolyn4GA7 @VABlueBelle18 @Thor_JaneFoster @jamswft @KristyS232 @moveover4me2 @TedAtz @mcspocky @AynRandPau…
64,986718326599503872,EHekeler,2018-04-18 21:29:16,0,,19415,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
65,986718325806895106,MaryBezinet,2018-04-18 21:29:15,0,,13,RT @RedNationRising: This is kind of stupid. We don't need more children voting - we already have enough children voting in Congress. https…
66,986718324284325888,joecolon2011,2018-04-18 21:29:15,0,,735,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
67,986718324162777088,SIDSexposed,2018-04-18 21:29:15,0,,19,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
68,986718323764232192,BettyGo90576679,2018-04-18 21:29:15,0,,57,RT @ArtistsPo: @electroboyusa @Carolyn4GA7 @VABlueBelle18 @Thor_JaneFoster @jamswft @KristyS232 @moveover4me2 @TedAtz @mcspocky @AynRandPau…
69,986718322673831940,106degrees,2018-04-18 21:29:15,0,,19415,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
70,986718319334932480,WillieWholeSlew,2018-04-18 21:29:14,0,,43,"RT @AFP: ""I have no idea where that story came from,"" US Defense Secretary Jim Mattis told reporters at the Pentagon https://t.co/C4spJ4NDsy"
71,986718316273291264,conundrum40,2018-04-18 21:29:13,0,,19415,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
72,986718315094642690,Bren2128,2018-04-18 21:29:13,0,,1067,"RT @AMarch4OurLives: Stand up to the NRA and members of Congress who refuse to take action against gun violence—on April 20, walk out for o…"
73,986718312976576513,miaokuancha,2018-04-18 21:29:12,0,,14,"RT @repblumenauer: People want good food that is healthy, local, and sustainable. Congress has an opportunity to catch up and help those wh…"
74,986718310170546176,christingab,2018-04-18 21:29:12,0,,0,"""Calif. Republican and Allies Want Renewed Immigration Fight"" by THE ASSOCIATED PRESS via NYT https://t.co/mU9KhU5Nxd"
75,986718306894725121,BenKTallmadge,2018-04-18 21:29:11,0,,222,"RT @TheLastRefuge2: Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber… https://t.co/JR8uAKVRJd https://t.co/GRLbmic4ic"
76,986718306693349376,heatherclark55,2018-04-18 21:29:11,0,,19417,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
77,986718305217064960,DonnaLaVanda,2018-04-18 21:29:10,0,,736,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
78,986718304705400837,MKNIGHT007,2018-04-18 21:29:10,0,,4,"RT @maganewsnetwork: GOP congress creatures getting their act together??????
Criminal referral to Sessions?
HRC Boom!
Comey Boom!
McCabe Bo…"
79,986718304390787072,cindy_crawley,2018-04-18 21:29:10,0,,18,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
80,986718303405080576,LochTheScot,2018-04-18 21:29:10,0,,18,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
81,986718301249253376,athomaa101,2018-04-18 21:29:10,0,,315,RT @waltb31: .@StephMillerShow @MalcolmNance The reason why @SenateMajLdr McConnell and @SpeakerRyan have been helping Trump and Russia fro…
82,986718300850802688,JohnWisdoms,2018-04-18 21:29:09,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
83,986718300812922881,RemyKyd,2018-04-18 21:29:09,0,,69,"RT @DRUDGE_REPORT: Congress Debates Ban on Killing Dogs, Cats for Meals... https://t.co/NfZZVbczNz"
84,986718300682977280,JeanStansell,2018-04-18 21:29:09,0,,4596,"RT @funder: McConnell slams door on Mueller protection bill: 'We'll not be having this on the floor of the Senate.' Until now, this traitor…"
85,986718299777052673,msunielsen,2018-04-18 21:29:09,0,,0,"The Corker-Kaine Bill Would Codify, not End, the Forever War https://t.co/3xKYagRDOU via @defenseone
""The replaceme… https://t.co/p2I37MvDW4"
86,986718299080634368,JeanneSavarese,2018-04-18 21:29:09,0,,19417,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
87,986718298388729858,castreett,2018-04-18 21:29:09,0,,6,"RT @SenatorCarper: If it were a private company, @USPS would rank 37th on the Fortune 500. While I can’t imagine any Fortune 500 company op…"
88,986718298095042560,Deshdaaz,2018-04-18 21:29:09,0,,0,"Dada,
Did you hear Zuckerburg the other day? He confessed during his testimony to congress that his company and Sil… https://t.co/8tFlxlAoAR"
89,986718295561715712,BrendaEdmonds8,2018-04-18 21:29:08,0,,5789,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
90,986718293871529995,20_Redemption_,2018-04-18 21:29:08,0,,19421,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
91,986718293829603330,StrohCunningham,2018-04-18 21:29:08,0,,5,"RT @stephenwpatrick: This is an extraordinary piece of legislation from @GOPHELP @HELPCmteDems, reflects thoughtful, evidence-based, bipart…"
92,986718292067913729,ChampionMtager,2018-04-18 21:29:07,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
93,986718291057143808,A_M_Carter,2018-04-18 21:29:07,0,,0,39 Senators—a historic number—just signed onto a resolution calling for @EPAScottPruitt to resign immediately. Enou… https://t.co/w6L9psR7fK
94,986718290889379840,TheArnWaters,2018-04-18 21:29:07,0,,0,"@primalpoly @Cernovich Congress can't restrict her free speech, doesn't mean we have to give her a blank check to spew garbage."
95,986718290415366145,Success87473781,2018-04-18 21:29:07,0,,39,RT @antischool_ftw: Congress has to stand up and do something. Trump can’t do it all! https://t.co/IbvfZbzYS7
96,986718288540569600,RJS505,2018-04-18 21:29:06,0,,19421,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
97,986718288171405312,sdgustaf,2018-04-18 21:29:06,0,,28548,"RT @realDonaldTrump: Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G), then based…"
98,986718286904791041,MaxiesPad,2018-04-18 21:29:06,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
99,986718286476853248,USDC_KS,2018-04-18 21:29:06,0,,4,"RT @uscourts: The federal Judiciary asks Congress for $7.22 billion in 2019 budget, focusing on cybersecurity and courthouse safety. https:…"
100,986718284568395776,silverthornn264,2018-04-18 21:29:06,0,,137,RT @politicususa: 170 Members Of Congress Sign Resolution Demanding Scott Pruitt Resign https://t.co/d5HbceL986 via @politicususa #Pruitt
101,986718284442734594,katkel_sc,2018-04-18 21:29:06,0,,78,"RT @OleVetUSAF: 🚨🌊#TheResistance 🌊🚨

🌊Show your support for @tomprigg2018 

Running for Congress in #PA14. 🌊

#BlueWave🌊
#FBR🎉

😀Follow
❤️L…"
102,986718283377373184,susanishappy12,2018-04-18 21:29:05,0,,77,RT @RealMuckmaker: #BootPruitt 170 Members Of Congress Call For Scott Pruitt’s Resignation https://t.co/AtZtzB7VgS via @TPM
103,986718283154931712,JulieAljulie,2018-04-18 21:29:05,0,,5789,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
104,986718281477296134,AliBambii,2018-04-18 21:29:05,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
105,986718270999973888,ResidentOfFL,2018-04-18 21:29:02,0,,19,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
106,986718268655374336,AMcCorm77526975,2018-04-18 21:29:02,0,,37,"RT @AltUSPressSec: “Congress shall make no law... abridging the freedom of speech, or of the press; or the right of the people peaceably to…"
107,986718267204145152,MaryAliceBisho2,2018-04-18 21:29:01,0,,259,"RT @mmpadellan: #IdLikeToBeRichEnoughTo support EVERY SINGLE DEM CANDIDATE running for Congress in 2018.

I'd be the DEM version of the Koc…"
108,986718266516299777,kevindcapps,2018-04-18 21:29:01,0,,455,"RT @DFBHarvard: Our Federal Government will be out of control If Democrats take Congress this Fall. They will:

Raise Taxes
Raise Domestic…"
109,986718266172329989,na52g,2018-04-18 21:29:01,0,,1,RT @Mas_Tank71: I'm gonna keep retweeting this every day! Make our #Congress hear us! https://t.co/IXT0grcsSp
110,986718265681612801,rivcece_3,2018-04-18 21:29:01,0,,736,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
111,986718265345949696,BrandyBean72,2018-04-18 21:29:01,0,,380,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
112,986718264402370562,emtee2355,2018-04-18 21:29:01,0,,165,"RT @TT45Pac: ⚡️💣BREAKING: Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Yates
Boente
McCabe

👇👇👇
https://t.c…"
113,986718263722655744,bsherwood15,2018-04-18 21:29:01,0,,1809,"RT @votevets: Huge news. Mattis fought to have Trump to go to Congress. 

He didn't, but as @jonsoltz notes, ""It was clear the military had…"
114,986718262200295430,GaryGuenther53,2018-04-18 21:29:00,0,,933,"RT @SandraTXAS: If paying hookers and porn stars with private money warrants FBI raid

What does members of congress paying off harassment…"
115,986718261504040962,hopefullDadNC,2018-04-18 21:29:00,0,,2,RT @AllianceforEDA: @EDCoalition Lobby Day is coming up! We can’t wait to be a part of it once again &amp; see everyone! If you can’t make it t…
116,986718261273391104,usatodayDC,2018-04-18 21:29:00,0,,0,"Trump prompts Dem women to run for Congress in PA, but they face 'old boys network' via @elizacollins1 https://t.co/OMXfNgAfBx"
117,986718260736471040,wierddeer,2018-04-18 21:29:00,0,,14183,"RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, i…"
118,986718259327225856,adamshermanesq,2018-04-18 21:29:00,0,,6,"RT @ZoeTillman: The 2nd Circuit Judicial Council had recommended that info about Kozinski be sent to any relevant congressional committees,…"
119,986718258299588608,NRTAUSA,2018-04-18 21:28:59,0,,0,"Did you know Congress released a bill that would cut SNAP, the nation's largest nutrition assistance program that h… https://t.co/1jkkBs5Ipm"
120,986718258001825795,ColeSuzie,2018-04-18 21:28:59,0,,382,"RT @6mjas1: BREAKING BREAKING! 

I can't believe my eyes! 

Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Ya…"
121,986718257985015808,OmgHeartCrafts,2018-04-18 21:28:59,0,,730,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
122,986718254675750914,luckdawg,2018-04-18 21:28:58,0,,148,"RT @RealMattCouch: Dear Congress, 

Any word on Healthcare reform for those of us that can't afford $2,000 a month for Insurance.

Signed,…"
123,986718254361169920,warmerdaze,2018-04-18 21:28:58,0,,1589,"RT @CHIZMAGA: Wait a damn minute...

Rod Rosenstein in his letter to Congress today, said he can’t release the Comey Memos yet because they…"
124,986718254084382721,pamitt77,2018-04-18 21:28:58,0,,47,RT @malhotra1981: @DrPhilRoe @congresstalks What is congress doing to clear EB 2/3 category GC backlog? I got Masters from USA and in this…
125,986718253983514624,flip5coins,2018-04-18 21:28:58,0,,272,RT @mitchellvii: Joe DiGenova on Comey: Single-Handedly Destroyed the FBI  He Has to be Be Charged with Crimes and for Lying to Congress.…
126,986718253887229952,bobsartwork,2018-04-18 21:28:58,0,,758,"RT @TheRickyDavila: Arizona, it’s your turn next week. Let’s fight to help elect Dr. Hiral to Congress and continue the #BlueWave2018 that…"
127,986718253538918400,Nickfromlb,2018-04-18 21:28:58,0,,1,RT @dennisjromero: Your Congress looking out for YOU: The Senate just voted to kill a policy warning auto lenders about discrimination agai…
128,986718251966136320,ABrenna29240305,2018-04-18 21:28:58,0,,19421,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
129,986718248380129283,BmoreRight,2018-04-18 21:28:57,0,,222,"RT @TheLastRefuge2: Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber… https://t.co/JR8uAKVRJd https://t.co/GRLbmic4ic"
130,986718245745917952,JD_COT,2018-04-18 21:28:56,0,,31,RT @LungAssociation: Nearly 134 million Americans still breathe unhealthy air. Congress and @EPA must defend the #CleanAirAct &amp; #SaveOurLun…
131,986718243174875136,rgomey,2018-04-18 21:28:56,0,,137,RT @politicususa: 170 Members Of Congress Sign Resolution Demanding Scott Pruitt Resign https://t.co/d5HbceL986 via @politicususa #Pruitt
132,986718242600255488,tish08902,2018-04-18 21:28:56,0,,148,"RT @RealMattCouch: Dear Congress, 

Any word on Healthcare reform for those of us that can't afford $2,000 a month for Insurance.

Signed,…"
133,986718240335433729,jonbmetz,2018-04-18 21:28:55,0,,220,"RT @MEPFuller: Negotiating, if Congress were a McDonald’s:

Flake: If I give you $2, can I plz have a McDouble someday?

Cruz: I want 4 val…"
134,986718238473105410,Cgw459Cindi,2018-04-18 21:28:55,0,,7,"RT @jules_su: Pretty messed up that at this point, Republicans in Congress are just playing by ""Air Bud"" rules.

Like, yeah the reason ther…"
135,986718235788824577,BarbB39,2018-04-18 21:28:54,0,,4,RT @OregonJOBS2: 170 Members Of Congress Call For Scott Pruitt's Resignation
136,986718235344146433,NeurallyActive,2018-04-18 21:28:54,0,,19421,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
137,986718234073329666,_h_Dawg,2018-04-18 21:28:53,0,,949,"RT @DrMann4Congress: Last year I was told by my representative in Congress that I could no longer make appointments with his office. Now, I…"
138,986718232253026304,tonysfab,2018-04-18 21:28:53,0,,14183,"RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, i…"
139,986718232253009921,sandraw61630249,2018-04-18 21:28:53,0,,0,@Thomas1774Paine @RichardTBurnett It is time for congress to start impeachment hearings on these judges that choos to ignore the rule of law
140,986718230898139136,jdavis3,2018-04-18 21:28:53,0,,19,"RT @PoliticalShort: ""Comey potentially misled the public related to the level of coordination b/t DOJ &amp; FBI at least 2 times...it's importa…"
141,986718228155006976,ejosh1,2018-04-18 21:28:52,0,,203,"RT @Kredo0: Here is the criminal referral sent today by Congress to the DOJ demanding charges against Comey, Clinton, Lynch, McCabe, other…"
142,986718227953864710,LucyQuimby,2018-04-18 21:28:52,0,,1809,"RT @votevets: Huge news. Mattis fought to have Trump to go to Congress. 

He didn't, but as @jonsoltz notes, ""It was clear the military had…"
